USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  21876 13724 ?        Ss   20:55   0:03 /usr/lib/systemd/systemd --switched-root --system --deserialize=48
dhanush+  118467  0.0  0.9 1218018076 154452 ?   Sl   21:34   0:01 /opt/brave-bin/brave --type=renderer --string-annotations --crashpad-handler-pid=2809 --enable-crash-reporter=, --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --brave_session_token=18089456216164065504 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=29 --time-ticks-at-unix-epoch=-1737559538963736 --launch-time-ticks=2318047550 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3474455921271446816,10616151066705195189,262144 --variations-seed-version=main@bfdfc53f468701ee8776fc02ea86dbf45a3c6b09
root      118568  0.0  0.0      0     0 ?        I    21:34   0:00 [kworker/0:2-events]
root      124443  0.0  0.0      0     0 ?        I    21:36   0:00 [kworker/u33:2-events_unbound]
root      126564  0.0  0.0      0     0 ?        I    21:37   0:00 [kworker/11:0-events]
root      128570  0.0  0.0      0     0 ?        I    21:37   0:00 [kworker/6:0-events]
root      142491  0.0  0.0      0     0 ?        I<   21:42   0:00 [kworker/u37:2-rb_allocator]
root      142676  0.0  0.0      0     0 ?        I    21:42   0:00 [kworker/5:1-mm_percpu_wq]
dhanush+  143749  3.8  1.6 1218081084 269340 ?   Sl   21:42   1:19 /opt/brave-bin/brave --type=renderer --string-annotations --crashpad-handler-pid=2809 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --brave_session_token=18089456216164065504 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1737559538963736 --launch-time-ticks=2828622744 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3474455921271446816,10616151066705195189,262144 --variations-seed-version=main@bfdfc53f468701ee8776fc02ea86dbf45a3c6b09
root      153740  0.0  0.0      0     0 ?        I    21:46   0:00 [kworker/u34:0-events_unbound]
dhanush+  153742  0.0  0.0   7560  3712 ?        Ss   21:46   0:00 bash /home/dhanushsm/.config/bspwm/src/OpenApps --terminal
dhanush+  153743  0.0  0.0   7560  3712 ?        S    21:46   0:00 bash /home/dhanushsm/.config/bspwm/src/Term --terminal
dhanush+  153744  0.3  0.8 284108 130908 ?       Sl   21:46   0:07 kitty
root      153745  0.0  0.0      0     0 ?        S    21:46   0:00 [nvidia-drm/timeline-c]
dhanush+  153748  0.0  0.1 1981768 22736 ?       Sl   21:46   0:00 /usr/bin/kitten __atexit__
dhanush+  153756  0.2  0.0  11076  7292 pts/1    Ss   21:46   0:05 /usr/bin/zsh
root      160981  0.0  0.0      0     0 ?        I    21:48   0:00 [kworker/9:0-mm_percpu_wq]
dhanush+  165111  1.7  1.5 1212509868 251148 ?   Sl   21:49   0:27 /usr/lib/electron32/electron /usr/lib/obsidian/app.asar
dhanush+  165115  0.0  0.5 34031784 88164 ?      S    21:49   0:00 /usr/lib/electron32/electron --type=zygote --no-zygote-sandbox
dhanush+  165116  0.0  0.5 34031772 88448 ?      S    21:49   0:00 /usr/lib/electron32/electron --type=zygote
dhanush+  165118  0.0  0.3 34031772 55380 ?      S    21:49   0:00 /usr/lib/electron32/electron --type=zygote
dhanush+  165281  4.5  1.6 34321380 271828 ?     Sl   21:49   1:14 /usr/lib/electron32/electron --type=gpu-process --enable-crash-reporter=42525fb2-2424-40f1-bfba-a6ea8a6f6d8b,no_channel --user-data-dir=/home/dhanushsm/.config/obsidian --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,17090650580970600358,4038155829485864540,262144 --enable-features=SharedArrayBuffer --disable-features=SpareRendererForSitePerProcess --variations-seed-version
dhanush+  165286  0.3  0.7 34097824 115560 ?     Sl   21:49   0:05 /usr/lib/electron32/electron --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --enable-crash-reporter=42525fb2-2424-40f1-bfba-a6ea8a6f6d8b,no_channel --user-data-dir=/home/dhanushsm/.config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17090650580970600358,4038155829485864540,262144 --enable-features=SharedArrayBuffer --disable-features=SpareRendererForSitePerProcess --variations-seed-version
dhanush+  165297  8.9  3.0 1223926836 502004 ?   Sl   21:49   2:26 /usr/lib/electron32/electron --type=renderer --enable-crash-reporter=42525fb2-2424-40f1-bfba-a6ea8a6f6d8b,no_channel --user-data-dir=/home/dhanushsm/.config/obsidian --standard-schemes=app --secure-schemes=app --fetch-schemes=app --streaming-schemes=app --code-cache-schemes=app --app-path=/usr/lib/obsidian/app.asar --no-sandbox --no-zygote --node-integration-in-worker --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1737559538963737 --launch-time-ticks=3241860824 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17090650580970600358,4038155829485864540,262144 --enable-features=SharedArrayBuffer --disable-features=SpareRendererForSitePerProcess --variations-seed-version
root      165307  0.0  0.0      0     0 ?        S    21:49   0:00 [nvidia-drm/timeline-d]
dhanush+  165310  0.0  0.5 34151712 83704 ?      S    21:49   0:00 /usr/lib/electron32/electron --type=broker
root      165413  0.0  0.0      0     0 ?        I    21:49   0:00 [kworker/1:1-mm_percpu_wq]
root      171297  0.0  0.0      0     0 ?        I    21:51   0:00 [kworker/11:1-cgroup_destroy]
dhanush+  174194  1.2  1.6 2626276 263524 ?      Ssl  21:52   0:17 nautilus
dhanush+  174198  0.0  0.0 543576 12872 ?        Sl   21:52   0:00 /usr/lib/gvfsd-trash --spawner :1.9 /org/gtk/gvfs/exec_spaw/0
dhanush+  174219  0.0  0.1 784268 16824 ?        Ssl  21:52   0:00 /usr/lib/gvfs-udisks2-volume-monitor
root      174223  0.0  0.0 467960 15756 ?        Ssl  21:52   0:00 /usr/lib/udisks2/udisksd
dhanush+  174246  0.0  0.0 306452  8460 ?        Ssl  21:52   0:00 /usr/lib/gvfs-mtp-volume-monitor
dhanush+  174253  0.0  0.0 386916  9444 ?        Ssl  21:52   0:00 /usr/lib/gvfs-afc-volume-monitor
dhanush+  174271  0.0  0.0 308300  9356 ?        Ssl  21:52   0:00 /usr/lib/gvfs-gphoto2-volume-monitor
dhanush+  174281  0.0  0.0 232668  7812 ?        Ssl  21:52   0:00 /usr/lib/gvfsd-metadata
dhanush+  174285  0.0  0.0 229204  5376 ?        Ssl  21:52   0:00 /usr/lib/dconf-service
root      174295  0.0  0.0      0     0 ?        S    21:52   0:00 [nvidia-drm/timeline-e]
root      174299  0.0  0.0      0     0 ?        S    21:52   0:00 [nvidia-drm/timeline-f]
root      174302  0.0  0.0      0     0 ?        S    21:52   0:00 [nvidia-drm/timeline-10]
root      174309  0.0  0.0      0     0 ?        S    21:52   0:00 [nvidia-drm/timeline-11]
dhanush+  174322  0.0  0.2 733448 32868 ?        SNsl 21:52   0:00 /usr/lib/localsearch-3
dhanush+  174345  0.0  0.0 396232 12696 ?        Sl   21:52   0:00 /usr/lib/gvfsd-recent --spawner :1.9 /org/gtk/gvfs/exec_spaw/1
dhanush+  174347  0.0  0.0 396528 14976 ?        Sl   21:52   0:00 /usr/lib/gvfsd-network --spawner :1.9 /org/gtk/gvfs/exec_spaw/2
root      177986  0.0  0.0      0     0 ?        I    21:53   0:00 [kworker/u34:2-events_unbound]
root      188392  0.0  0.0      0     0 ?        I    21:57   0:00 [kworker/4:1-mm_percpu_wq]
root      195995  0.0  0.0      0     0 ?        I    22:00   0:00 [kworker/3:1-events]
root      196768  0.0  0.0      0     0 ?        I    22:00   0:00 [kworker/u33:1-events_unbound]
dhanush+  207137  3.0  1.3 1218057104 218120 ?   Sl   22:04   0:23 /opt/brave-bin/brave --type=renderer --string-annotations --crashpad-handler-pid=2809 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --brave_session_token=18089456216164065504 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=54 --time-ticks-at-unix-epoch=-1737559538963736 --launch-time-ticks=4119118779 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3474455921271446816,10616151066705195189,262144 --variations-seed-version=main@bfdfc53f468701ee8776fc02ea86dbf45a3c6b09
root      207251  0.0  0.0      0     0 ?        I    22:04   0:00 [kworker/5:0-cgroup_destroy]
root      209084  0.0  0.0      0     0 ?        I    22:05   0:00 [kworker/2:2-cgroup_destroy]
root      209977  0.0  0.0      0     0 ?        I    22:05   0:00 [kworker/8:0-inet_frag_wq]
dhanush+  210961  7.0  2.6 1219823652 423732 ?   Sl   22:05   0:47 /opt/brave-bin/brave --type=renderer --string-annotations --crashpad-handler-pid=2809 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --brave_session_token=18089456216164065504 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=58 --time-ticks-at-unix-epoch=-1737559538963736 --launch-time-ticks=4206204074 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3474455921271446816,10616151066705195189,262144 --variations-seed-version=main@bfdfc53f468701ee8776fc02ea86dbf45a3c6b09
root      211010  0.0  0.0      0     0 ?        I    22:05   0:00 [kworker/1:2-cgroup_destroy]
root      211011  0.0  0.0      0     0 ?        I    22:05   0:00 [kworker/4:0-inet_frag_wq]
root      218423  0.0  0.0      0     0 ?        I    22:08   0:00 [kworker/10:0-cgroup_destroy]
root      220256  0.0  0.0      0     0 ?        I    22:09   0:00 [kworker/7:2]
root      222090  0.0  0.0      0     0 ?        I    22:09   0:00 [kworker/0:0-mm_percpu_wq]
root      222904  0.0  0.0      0     0 ?        I    22:09   0:00 [kworker/6:1-mm_percpu_wq]
dhanush+  225710  0.0  0.4 1216237080 74260 ?    Sl   22:11   0:00 /opt/brave-bin/brave --type=renderer --string-annotations --crashpad-handler-pid=2809 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --brave_session_token=18089456216164065504 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=69 --time-ticks-at-unix-epoch=-1737559538963736 --launch-time-ticks=4522646475 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3474455921271446816,10616151066705195189,262144 --variations-seed-version=main@bfdfc53f468701ee8776fc02ea86dbf45a3c6b09
root      226670  0.0  0.0      0     0 ?        I    22:11   0:00 [kworker/u34:3-events_unbound]
root      227622  0.0  0.0      0     0 ?        I    22:11   0:00 [kworker/3:0-cgroup_destroy]
root      229367  0.0  0.0  15016  6016 ?        S    22:12   0:00 systemd-userwork: waiting...
root      229458  0.0  0.0      0     0 ?        I    22:12   0:00 [kworker/2:0-cgroup_destroy]
root      231282  0.0  0.0      0     0 ?        I    22:13   0:00 [kworker/1:0]
root      231283  0.0  0.0      0     0 ?        I    22:13   0:00 [kworker/8:1-cgroup_destroy]
root      232058  0.0  0.0      0     0 ?        I    22:13   0:00 [kworker/9:2]
root      233142  0.0  0.0      0     0 ?        I    22:13   0:00 [kworker/10:1]
root      233149  0.0  0.0      0     0 ?        I    22:13   0:00 [kworker/u32:0]
root      234008  0.0  0.0      0     0 ?        I    22:14   0:00 [kworker/u33:3-events_unbound]
root      236883  0.0  0.0      0     0 ?        I    22:15   0:00 [kworker/4:2-events]
root      238736  0.0  0.0  15016  5732 ?        S    22:15   0:00 systemd-userwork: waiting...
root      238815  0.0  0.0      0     0 ?        I    22:15   0:00 [kworker/0:1-events]
root      239733  0.0  0.0  15016  6656 ?        S    22:16   0:00 systemd-userwork: waiting...
root      240632  0.0  0.0      0     0 ?        I    22:16   0:00 [kworker/11:2]
dhanush+  241470  0.2  0.1 104972 24320 ?        Ss   22:16   0:00 /usr/bin/appimagelauncherd
dhanush+  242443  200  0.0  10104  4712 pts/1    R+   22:16   0:00 ps -aux
